"source_uid"	"sentno"	"latin"	"english"	"korean"	"cefr_level"	"difficulty_score"	"domain"	"topic"	"genre"	"speech_act"	"register"	"context_dependency"	"processing_flags"	"enrichment_state"
"madoran-s6-sentno-1281"	"1281"	"hwdwli barswl . nas tdhm ristwrwn iftrwa 9bl ma irw7wa ib7rwa w ana n9i btata , shwi flfla . fl9i dla3 . hadi m3isha 7sbi allh w n3m alwkil fikm ."	"The source keeps the opening address ‘hwdwli barswl’, the restaurant and pre-sea meal turns, the speaker’s ‘n9i btata, shwi flfla’, ‘fl9i dla3’, and the closing invocation ‘7sbi allh w n3m alwkil fikm’. The chores and religious protest are separate source content, not a generic description of food preparation. Full canonical source surface retained in transliteration: `hwdwli barswl . nas tdhm ristwrwn iftrwa 9bl ma irw7wa ib7rwa w ana n9i btata , shwi flfla . fl9i dla3 . hadi m3isha 7sbi allh w n3m alwkil fikm .`."	"원문은 ‘hwdwli barswl’ 초두 호칭, 식당과 바다에 가기 전 식사 turn, 화자의 ‘n9i btata, shwi flfla’, ‘fl9i dla3’, 마지막 ‘7sbi allh w n3m alwkil fikm’을 보존해요. 집안일과 종교적 항의는 일반적인 음식 준비 묘사로 합치지 않아요. canonical 원문 표면 전체를 로마자 표기로 그대로 보존해요: `hwdwli barswl . nas tdhm ristwrwn iftrwa 9bl ma irw7wa ib7rwa w ana n9i btata , shwi flfla . fl9i dla3 . hadi m3isha 7sbi allh w n3m alwkil fikm .`."	"C1"	"82"	"food"	"complaining_about_preparing_food_before_the_sea"	"conversation"	"complaint"	"colloquial"	"high"	"context_heavy|idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1282"	"1282"	"kifah hadi mnrw7sh llb7r rak 3a9d 3lia ana rai7a rai7a ktlni 7man w drb rask m3 al7it ."	"The speaker keeps the full sequence: asking how they could not go to the sea, saying ‘I am going, going’, retaining the opaque ‘ktlni 7man’, and telling the addressee to hit their head against the wall. The direction of ‘rak 3a9d 3lia’ is not invented. Full canonical source surface retained in transliteration: `kifah hadi mnrw7sh llb7r rak 3a9d 3lia ana rai7a rai7a ktlni 7man w drb rask m3 al7it .`."	"화자는 바다에 어떻게 가지 않을 수 있느냐고 묻고 ‘나는 가, 가’라고 한 뒤 불투명한 ‘ktlni 7man’을 보존하며 상대에게 머리를 벽에 부딪히라고 해요. ‘rak 3a9d 3lia’의 방향은 임의로 확정하지 않아요. canonical 원문 표면 전체를 로마자 표기로 그대로 보존해요: `kifah hadi mnrw7sh llb7r rak 3a9d 3lia ana rai7a rai7a ktlni 7man w drb rask m3 al7it .`."	"B2"	"70"	"travel"	"arguing_about_going_to_the_sea"	"conversation"	"complaint"	"colloquial"	"high"	"cefr_boundary|idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1283"	"1283"	"hdik li zl mdabza m3 altaksiat ."	"The speaker refers to the woman who is still arguing with the taxis; the exact scene is kept source-close."	"화자는 아직도 택시들과 다투고 있는 여성을 말해요. 정확한 장면은 원문에 가깝게 보존해요."	"A2"	"30"	"travel"	"arguing_with_taxis"	"conversation"	"description"	"colloquial"	"high"	""	"draft"
"madoran-s6-sentno-1284"	"1284"	"ana kwn sa3ftni kwn zdt b3dt rana nl3bwa 7wiza ."	"The speaker says that if the listener had helped them, they would have gone farther, and mentions playing the opaque game or activity ‘hwayza’."	"화자는 상대가 도와줬다면 더 멀리 갔을 거라고 말하고, 불투명한 놀이 또는 활동인 ‘hwayza’를 언급해요."	"B1"	"48"	"travel"	"joking_about_help_and_an_opaque_game"	"joke"	"description"	"colloquial"	"high"	"idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1285"	"1285"	"nkmlha abii khir li . win raki rai7a khti ? rani rai7a lldar . 9zan ana win n3rf darkm ."	"The speaker says finishing it would be better, asks where the sister is going, hears that she is going home, and says they do not know the family’s house; the opening surface is opaque."	"화자는 그것을 끝내는 편이 낫다고 말하고 누이가 어디로 가는지 물어요. 누이가 집에 간다고 하자 그 집을 모른다고 말하며, 초두 표면은 불투명하게 보존해요."	"B1"	"48"	"daily_life"	"asking_where_a_sister_is_going"	"conversation"	"question"	"colloquial"	"high"	"source_ambiguity"	"flagged"
"madoran-s6-sentno-1286"	"1286"	"la kwlni khwia . rah iz9i 3lia rajli hada ."	"The speaker says ‘la kwlni khwia’ and then ‘rah iz9i 3lia rajli hada’: the husband is shouting at or calling out against the speaker. The source does not establish jealousy. Full canonical source surface retained in transliteration: `la kwlni khwia . rah iz9i 3lia rajli hada .`."	"화자는 ‘la kwlni khwia’라고 한 뒤 ‘rah iz9i 3lia rajli hada’라고 해요. 남편이 화자에게 소리치거나 고함치는 방향으로 보존하고 질투라고 확정하지 않아요. canonical 원문 표면 전체를 로마자 표기로 그대로 보존해요: `la kwlni khwia . rah iz9i 3lia rajli hada .`."	"B1"	"50"	"family_relationships"	"joking_about_a_husbands_reaction"	"joke"	"complaint"	"colloquial"	"high"	"cefr_boundary|idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1287"	"1287"	"7tni 3nd dar aldw . zid 9wli ma t3rfsh dar dw nta brw7k bain bli mashi wld blad ."	"The speaker asks to be left at Dar Dou and teases the listener for not knowing Dar Dou, saying that this shows the listener is not from the area."	"화자는 다르 두에 내려 달라고 하며 상대가 다르 두를 모른다고 놀리고, 그것을 보니 상대가 이 지역 출신이 아니라고 말해요."	"B1"	"52"	"travel"	"asking_to_be_dropped_at_a_place"	"conversation"	"request"	"colloquial"	"high"	"cefr_boundary|idiom_culture|source_ambiguity"	"flagged"
"madoran-s6-sentno-1288"	"1288"	"astghr allh . 3lah rak tkhshsh bia khwia ? fwt 3la tri9 kbira kima ghashi . i3shi shal9 bia wak ntwma ma fikwmsh laman bndam wla ikhaf 3la rw7h . win raki rai7a khti ? la khwia ma tl3 m3aia 7ta w7da almrd rah ma khsnash t9r9ish . diri baft ta3k w sahl ."	"The speaker says ‘Astaghfirullah’, asks why the listener is dragging them around, tells them to take a main road, and complains that people have no safety. A second exchange asks where the sister is going, rejects the idea that a woman came along, mentions illness, and ends with an opaque instruction about a ‘baft’."	"화자는 ‘아스타그피룰라’라고 말하고 왜 자신을 끌고 다니느냐고 물으며 큰길로 가라고 해요. 사람들이 안전하지 않다고 불평한 뒤, 누이가 어디로 가는지 묻고 여성이 함께 오지 않았다고 하며 아픈 상황을 말하고 불투명한 ‘baft’ 지시로 끝나요."	"C1"	"84"	"travel"	"arguing_about_a_chaotic_journey"	"conversation"	"complaint"	"colloquial"	"high"	"cefr_boundary|idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1289"	"1289"	"raha fw9 rask khti . maknsh alli insa m3akm saii 7tni ghir hna . hak . allh ikhlf w alf ki sralha . alh i7fz w istr t3lmtwa ts9rwa 3la alsrf . tdiha alkhla w aldra ."	"The speaker says the matter is over the sister’s head, asks to be left there, gives thanks, invokes protection, and jokes that the others have learned to bargain over money before taking it to the countryside; several surfaces are opaque."	"화자는 일이 누이의 머리 위에 있다고 말하고 그곳에 내려 달라고 해요. 감사와 보호를 말한 뒤 사람들이 돈을 흥정하는 법을 배웠다고 농담하고 그것을 시골로 가져간다고 해요. 여러 표면은 불투명해요."	"C1"	"82"	"daily_life"	"joking_about_money_and_leaving_somewhere"	"joke"	"narration"	"colloquial"	"high"	"idiom_culture|long_source|source_ambiguity"	"flagged"
"madoran-s6-sentno-1290"	"1290"	"ki tdkhli ll7bs m3 s7btk ."	"The line refers to entering prison with a friend; it is an incomplete, context-dependent remark."	"친구와 함께 감옥에 들어가는 상황을 말하는 불완전하고 맥락 의존적인 발화예요."	"A2"	"30"	"crime_safety"	"entering_prison_with_a_friend"	"conversation"	"description"	"colloquial"	"high"	"source_ambiguity|source_corruption"	"flagged"
